State,City,Hospital Id,Hospital Name,Address,Pin Code,PhONE NO,Mobile,Fax,Contactperson- (Desig),Email,LATITUDE,LONGITUDE
Odisha,Bhubaneswar,HOS-KOL-2666,Mamta Hospital,"279 Dcc, Bda Cspur",751016,0522-2352352,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-KOL-4368,Ayush Hospitals & Trauma Care Pvt Ltd,"#13-14, Acharya Vihar Square, Acharya Vihar",751022,0674-7111100,NA,0,NA,NA,0,0
Odisha,"Brahmapur, Odisha",HOS-KOL-3149,Amit Hospital,"Canal Street, Near Radhakrishna & Kuthari Temples Street",760001,"0680 - 22245535 , 2225480",NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-KOL-4704,Sahara Nursing Home,"Kathgola Road, Mangalabag",753001, 0671-2303108,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-KOL-2869,Shanti Memorial Hospital Pvt Ltd,"Patnaik Colony, Thoriasahi, Buxibazar",753001,0671-2414550,NA,0,NA,NA,0,0
Odisha,Ganjam,HOS-KOL-3963,Sri Ram Medical & Research Centre,"1St Line, Jaitrakash Nagar, Near Saletax Office, Berahampur",760010,0824-2204471,NA,0,NA,NA,0,0
Odisha,Jagatsinghapur,HOS-KOL-4014,Life Line Clinic & Nursing Home,"At-Hata Bazar, Main Road, Near Samanath Hat Pola",754103,0821-3989896,NA,0,NA,NA,0,0
Odisha,Jagatsinghapur,HOS-KOL-3919,Santosh Seva Sadan,"# 502, Bhansa Sarani, Pradip Port, Jagaybinghpur",754142,0484-3055731,NA,0,NA,NA,0,0
Odisha,Kendujhar,HOS-BHU-3256,Keonjhar Nursing Home & Research Centre,"Nh-215, Near Bank Of India, Minig Square",758001,06766- 254533,NA,0,NA,NA,0,0
Odisha,Sambalpur,HOS-KOL-2896,Aruna Shakti Nursing Home,A.N.Guha Lane/Pandit Laxminarayan Lane,768001,0663-2403656,NA,0,NA,NA,0,0
Odisha,Sundargarh,HOS-KOL-3955,Shanti Seva Sadan,"Main Road, Rajgangpur",770017,06624-220399,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-KOL-4793,Vision Care Eye Hospital,"Plot #-24(P), Behind Maharishi College, Saheed Nagar",751007,0674-3203124,NA,0,NA,NA,0,0
Odisha,Khordha,HOS-BHU-5131,Sparsh Hospitals And Critical Care Pvt Ltd,"A-407, Saheed Nagar, Bhubaneswar",751007, 0674-2540188,NA,0,NA,NA,0,0
Odisha,Rayagada,HOS-BHU-5352,Kumaraswamy Kumandan Nursing Home,Gopabandhu Marg Main Road,765001,0413-3051355,NA,0,NA,NA,0,0
Odisha,Khordha,HOS-BHU-5408,Aditya Care Hospital,"Plot No-329/1929(P), Near Municipal, Kalyan Mandap, Chandrasekharpur, Chandrasekharpur, Bhubaneshwar",751014,0674-305 3200,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-CHD-5655,Drishti Eye Centre,"20-21, Fruit Garden Behind Green Automobile Railway Road",121001,0671-2491626,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-5668,Melvin Jones Lions Eye Hospital (Lions Club Of Cuttack Eye Hospital),"Khalasi Lane, Buxi Bazar",753001,0891-2508881,NA,0,NA,NA,0,0
Odisha,Khordha,HOS-BHU-5806,Apollo Hospitals Enterprise Ltd,"Plot No.-251, Old Sainik School Road, Unit -15, Bhubaneswar",751005, 0674-6660401,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-5838,Prime Multispeciality Hospital Ltd,"Link Road, Near Railway Over Bridge, Badambad,",753012,0671-2335600,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-BHU-6003,Kanungo Institute Of Diabetes Specialities Pvt Ltd,Plot No-1120 Phase Ii Dumduma,751019,0744-2473501,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-6189,Sabarmati General Hospital Pvt Ltd,Mahandi Vihar,753004,0617-2445705,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-6158,Good Luck Hospital Pvt Ltd,Kathagola Road Mangalada +,753001,0671-2306555,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-6251,Add Hospital Pvt Ltd,Junus Patna College Square,753003,0671-2548730,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-BHU-6093,Kar Vision Pvt Ltd,"Plot No: 38,Hig,Gangadhar Meher Marg,Jayadev Vihar,Bhubaneswar,Odisha",751013,0674-2300557,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-6466,Moon Hospitals Pvt. Ltd.,"Plot No. 1141, Mahanadi Vihar",753004,0671-2444271,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-BHU-6467,Annapurna Laparoscopic Surgery And Trauma Care Center,"Plot No-2764/4805, Nageswar Tangi, Old Town, Khurdur",751002,0674-651191,NA,0,NA,NA,0,0
Odisha,Balasore,HOS-BHU-6566,Sriram Hospital,"Suelpur, Near Town Hall",756003,0678-2261845,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-6640,Dr. Agarwal'S Eye Hospital (Rep. By Dr. Agarwal'S Health Care Ltd.),"Bbc Tower, Link Road Square, Madhupatna",753010,0671-2342288,NA,0,NA,NA,0,0
Odisha,"Brahmapur, Odisha",HOS-BHU-6745,New Care Hospital,"Bramhanagar, 3Rd Lane",760001,0680-2282831,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-6807,West End Hospital,"Plot. No-C, 1120, Sector-6, C.D.A",753014,0671-2360703,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-BHU-6341,Hemalata Hospital & Research Centre,"Nalco Square, India",751023,"0674-2302333, 2302444",NA,0,NA,NA,0,0
Odisha,Jagatpur,HOS-BHU-6529,Sadguru Medical & Research Centre Pvt. Ltd.,"Kendrapada Road, Jagatpur, -754021, Near 1 K.M. From Jagatpur Square",753001,0671-2491626,NA,0,NA,NA,0,0
Odisha,Bhubaneswar,HOS-BHU-7243,Swarna Hospital Pvt. Ltd.,"C-1, Jayadev Vihar, Khurda",751013,"0674-2360788, 2361588",NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-7250,Riverine Hospital,"A/697, Sector-8, Cda",753014,0671-2309300,NA,0,NA,NA,0,0
Odisha,Cuttack,HOS-BHU-7384,Shreema Hospital,"Ring Road, Mangalabag, Near Popular Hospital",753001,0671-2305441,NA,0,NA,NA,0,0
Orissa,Berhampur,HOS-BHU-013412,Gurudev Hospital,"Goilundi Sqeare,New Bus Stand Road,Ganjam",760004,0680-2280008,NA,0,NA,NA,0,0
Orissa,Cuttack,HOS-BHU-013022,Rudra Hospital,"2292, Bhanapur N.H-5, Cuttack",753011,0671-2586400,NA,0,NA,NA,0,0
Puducherry,Pondicherry,HOS-PON-7406,Vasan Eye Care Hospital-Puducherry,"No.152,154,Calve Subraya Chetty St, Pondicherry -605001",605001,0413-3989500,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-510,Nayyar Hospital,3-Dasondha Sigh Road,143001,0183-2220041,NA,0,NA,NA,0,0
Punjab,Sangrur,HOS-DEL-4924,Sibia Healthcare Pvt Ltd,"Jind Road, Opp Kissan Gheemill",148001,01672-200800,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-1172,Abhilasha Hospital,House No 201 Sector 35 A,160022,0172-2606554,NA,0,NA,NA,0,0
Punjab,Rupnagar,HOS-DEL-4934,Sangha Hospital,Giani Zail Singh Nagar,140001,01881-227890,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-1665,Bbc Heart Care Pruthi Hospital,"301, Lajpat Nagar, .",144001,0181-2222266,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-694,Cheema Medical Complex,"Phase-4, Near Telephone Exchange, Near Telephone Exchange",160059,0172-2226124,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-903,Chaitanya Hospital,Site No. 1&2 Sector 44/C,160044,0172-2610414,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-2139,Chawla Nursing Home & Hospital,"# 1&2, Phase 7",160055,0172-5013031,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-6,Dayanand Medical College Hospital,"Civil Lines, Tagore Nagar",141001,0161-471500,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-1809,Fortis Healthcare Ltd.,"Sector-62, Phase-Viii, -160065, Opp.Puda Bhawan",160062,0172-5096222,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-DEL-994,Guru Nanak Hospital,Sham Nagar Near Lic Office Rajpura,140401,01762-329902,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-2233,Grover Eye Laser & Ent Hospital,"140, Sector 35-A Behins Kiran Bhavan",160022,0172-2660040,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-904,Hope Clinic And Maternity Centre Private Limited,"H.No.1184, Sector-21-B, U.P",160022,0172-2707935,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-1544,Indus Health Care,"S.C.F-98-100, Phase-3B2",160059,0172-5093971,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-804,Inscol Tertiary Care Hospital,"Sco-18/19, Sector 34A",160071,0172-2667897,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-1596,Life Line Hospital,"Dr.Maheshwari Complex, Gill Road",141003,0161-2494687,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-1482,Madaan Hospital,"#1, Pink Avenue",143001,0183-2571780,NA,0,NA,NA,0,0
Punjab,Moga,HOS-DEL-984,Mittal Hospital & Heart Centre,"New Telephone Exchange Road, Old Dusshera Ground",142001,0161-233111,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-1490,Mohan Dai Oswal Cancer Treatment & Research Foundation,"G.T. Road, Sherpur By Pass",141009,0161-2670182,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-1047,Omni Hospital,"Sco 343-344-345, Sector 34-A",160022,0172-2645777,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-992,Randhawa Hospital,"12, Mall Road",143001,0183-2226660,NA,0,NA,NA,0,0
Punjab,Nawanshahr,HOS-DEL-2295,Raja Diagnostic Centre & Hospital,Mota Singh Road,144514,01823-222131,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-1698,Sahara Medical Centre & Maternity Home,"# 34, Gujral Nagar, ",144001,0181-5081351,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-1697,Saranjit Nursing Home & Herjinder Maternity Hospital,"# 5, Gujral Nagar, Mahaveermarg, ",144001,0181-2205651,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-993,Sigma New Life Hospital,"3297, Gurdev Nagar, Near Aarti Cinema",141001,0161-2402111,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-BLR-298,Silver Oaks Hospital,"Phase-9, Near Cricket Stadium",160063,0172-2211303,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-DEL-2138,Simrita Nursing Home,"# 68, Dalima Vihar, Rajpura",140401,01762-222762,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-1001,Sirish Hospital,"B-Xx-1140, Krishna Nagar",141001,0161-2401566,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-1186,Tagore Hospital & Heart Care Centre Pvt.Ltd,"Banda Bahadur Nagar, Mahavir Marg",144008,0181-2254441,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3240,Hunjan Bone And Joint Hospital,"# 56, South Model Gram",141001,0161-2401383,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-3247,Shivalik Hospital & Trauma Centre,"Sector-69, S.A.S. Nagar, Ropar",160062,0172-2234040,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3296,Puri Nursing Home,"284-C, Model Town Extention",141002,0161-2456642,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-3306,Kidney Hospital & Lifeline Medical Institutions,"#63 & 64 Waryam Nagar, Cool Road, ",144001,0181-2440252,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-3346,Grecian Super-Speciality Hospital (R.G.S. Healthcare (P) Ltd),"Sector 69, Opp Village Kumbra",160062,0172-5098035,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3420,Toor Hospital,"Main Road, Haibowal Kalan",141001,0161-231910,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-3510,Mata Kartar Kaur Memorial Hospital,"Bye Pass, Fatehgarh Churian Road",143001,0183-2710452,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-DEL-3549,Deep Hospital,Opp I University,147002,0175-2282980,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3550,Sahara Hospital,"511, Ds Road, Civil Line",141001,0161-2402150,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-3573,Centre For Sight (A Unit Of New Delhi Centrre For Sight Pvt Ltd),"#35 Phase-7, Sas Nagar",160061,011-26513723,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3653,Dr Rama Sofat Hospital,"No.435, College Road, Adjacent Malwa Girls Khalsa School",141001,0161-2410400,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-3771,Dr. Om Parkash Satyam Netralaya,"No.117-A, The Mall, Near Novelty Chowk",143001,01832-221128,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-3808,Mahajan Hospital (A Multi-Speciality Centre),"Inside Gate, Khazana",143001,0183-2521890,NA,0,NA,NA,0,0
Punjab,Barnala,HOS-DEL-3836,Bharat Surgical & Maternity Centre,"Handiaya Road, 5 No Street",148101,01679-243600,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-3818,Ghai Hospital,"No.661 A & B, Guru Teg Bahabur Nagar, Near Ravi Dass Chowk",144003,0181-2277837,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-3822,Gumber Eye And Dental Care Centre,"Putlighar, G.T.Road",143001,0183-2565600,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4182,Fortis Escorts Hospital(Escorts Heart & Super Speciality Institute Limited),Majitha Vevka By Pass Road,143004,0183-2573900,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-DEL-3903,Surya Medical Research Centre Pvt Ltd,"G.T. Road, Opp Pukhraj Cinema",151001,0164-2255716,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3941,Christian Medical College & Hospital,Brown Road,141008,0161-2228917,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4078,Carewell Heart & Super Speciality Hospital,"Model Town, G-T. Road, Near Raiway Station",143001,0183-2221121,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-4098,Dharam Hospital,"#2040, Sector-15C, Near Traffic Lights",160015,0172-2781164,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4931,Jeevan Jot Hospital,"#13, Kamla Devi Avenue, Fgc Road, Near Bye Pass Octroi",143001,0183-2710218,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-3817,Bajwa Hospital,"No.314-315, Akash Avenue, F.C.Road",143001,0183-2423800,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4417,A.P.Hospital,"Ajitnagar Chowk, Near Sultan Wind Water Tank",143001,0183-2584233,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4118,Emergency Medical Care Hospital,13-B Ranjeet Avenue Near Red Cross Bhawan,143001,0183-6535703,NA,0,NA,NA,0,0
Punjab,Barnala,HOS-DEL-4418,Deep Nursing Home,College Road,148101,01679-232813,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-DEL-4642,Bakshi Hospital,"Str # 3, Bibiwala Road",151005,0164-2211001,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-DEL-3225,Delhi Nursing Home,Bibiwala Road,151001,0164-2241564,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-3917,Santokh Nursing Home,"# 846, Sector",160014,0172-2636246,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-DEL-3625,Jindal I.V.F & Sant Memorial Nursing Home,"H.No.3050, Sector-20-D, Dakshin Marg, Behind Guru Ravi Das Bhawan",160020,0172-2727773,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-MUM-1492,Arya Hospital Pvt Ltd,"Sco-801, Manimajra",160101,0172-2734163,NA,0,NA,NA,0,0
Punjab,Faridkot,HOS-DEL-4205,Rajan Hospital & Heart Centre,"Road, Kotkapura, Road",151204,01635-223133,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-3220,Kapil Hospital,"Near New Courts,  City",144003,0181-2235822,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-3895,Mann Medicity Hospital,"S.U.S. Nagar, (Ohri Hospital Complex)Near T.V. Centre",144001,0181-2244000,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-2874,S.S.B. Healthcare Services Pvt Ltd,"#74, Banda Bahadur Nagar",144008,0181-2620643,NA,0,NA,NA,0,0
Punjab,Jalandhar,HOS-DEL-4232,Swami Satyanand Hospital,"Sco.32, Puda Complex, Ladowali Road, Opp Tehsil Compelx Near Bmc Chowk",144001,0181-508411,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-4317,Bawa Hospital Pvt Ltd,"Near Old Dandi Swami Mandir, Civil Lines",141001,0161-2443558,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-4445,Ludhiana Mediciti,"Near Octroi Post, Ferozepur Road",142027,0161-5099513,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3897,Khanna Nursign Home,"Opp Gell Petrol Pump G.T. Road, Khanna",141401,01628-231403,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-3860,Vidya Memorial Kanvel Hospital,"115-116, Guru Amar Das Market, Khanna",141401,01628-237310,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-4121,Sidhu Hospital Pvt Ltd,"G.T. Road, Doraha, Near River Bridge",141421,01628-257014,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-4372,Adityaj Hospital,"S.C.O.18, (F.F), Phase-1, S.A.S, Nagar",160055,0172-4639754,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-4535,Charak Clinics,"Scf-85, First Floor, Phase #7",160062,0172-5092585,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-DEL-1993,Gupta Hosptial ( S.C.G Memorial),Model Town,147001,0175-2218800,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-DEL-2029,Sadbhavna Medical & Heart Institute,Opp State College Ofeducation,147001,0175-2219554,NA,0,NA,NA,0,0
Punjab,Rupnagar,HOS-DEL-4382,Parmar Nursing Home,Bela Road,140001,01881-222225,NA,0,NA,NA,0,0
Punjab,Sangrur,HOS-DEL-3755,Dr Kundan Lal Hospital,Ahmedgarh,148021,01675-243886,NA,0,NA,NA,0,0
Punjab,Barnala,HOS-DEL-3041,Garg Nursing Home,K.C. Road,148101,01679-230358,NA,0,NA,NA,0,0
Punjab,Firozpur,HOS-DEL-4887,Khanna Nursing Home,Hira Mandi,152002,01632-220031,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CHA-4983,Dr.Karam Singh Memorial Orthopaedic Hospital,"#16, Doctor'S Avenue Circular Road",143001,0183-2573927,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4961,Mokha Hospital & Kidney Care Centre,"905/13, Batala Road, Near Kamal Palace",143001,0183-2223389,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CHA-5012,Ohri Hospital,"G.T. Road, Opp.Railwayworks Shop.Putlighar",143001,0183-2563250,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-DEL-4969,Shoor Hospital,"1/S Khazana Gate, Inner Circular Road",143001,0183-2527766,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-CHA-4978,Chahal Hospital,"Bibiwala Road,",151001,0164-2221220,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-CDH-5086,Pragma Hospital (A Unit Of Gill Medicare Pvt Ltd),"Bhatti Road,",151001,0164-2215501,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-CHA-4994,Arthroscopy & Spinal Endoscopy Centre,"Sco66, Sector 20C",160020,0172-5017796,NA,0,NA,NA,0,0
Punjab,Firozpur,HOS-CDH-5054,Anil Baghi Hospital,"Anil Baghi Road, City",152002,01632-220555,NA,0,NA,NA,0,0
Punjab,Firozpur,HOS-CHA-5006,Sai Hospital & Laparoscopic Surgery Centre,"College Rad, Chanuman Garh Road, Abohar",152116,01634-221714,NA,0,NA,NA,0,0
Punjab,Khamanon,HOS-CHA-4980,Karam Hospital,Chandigarh Road,141412,01628-268253,NA,0,NA,NA,0,0
Punjab,Kotkapura,HOS-CDH-5066,Singla Eye Hospital And Maternity Home,"Fauji Road, Kotkapura",151204,01735-221110,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-CHA-4993,Bassi Nursing Home Pvt Ltd,"B-970, Nea Dhubighat, Rajpura Road",141001,0161-2304030,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-DEL-4863,Deep Nursing Home & Children Hospital,"481-R, Model Town",141002,0161-5069190,NA,0,NA,NA,0,0
Punjab,Mansa,HOS-CHA-5011,Raikhy Nursing Home & Surgical Centre,Chakerian Road,151505,01652-225029,NA,0,NA,NA,0,0
Punjab,Moga,HOS-CDH-5026,Garg Hospital,"Main Bazar, Opp Sbi",148001,01636-226689,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-4920,Apex Hospital,"Scf-43, 44, Ph 3B",160060,0172-5013230,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-CDH-5058,Cosmo Medicals Pvt Ltd,"#8, Phase Viii Sector-62",160062,0265-2640030,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-DEL-4930,Liberty Hospital,"1799-1800, Phase 3 B2, Behind Katani Sweets",160059,0172-2273402,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-CHA-5023,Sri Guru Harkrishan Sahib (C) Eye Hospital Trust,"Sector-77, Sas Nagar",140308,0160-5004616,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-CDH-5165,Guru Teg Bahadur Sahib (C) Hospital,"Shastri Nagar, Model Town",141002,0161-2453916,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-CDH-5311,Ace Heart & Vascular Institute. (A Unit Of Prime Cardiac Care Pvt. Ltd.),"Sector-69, Shivalik Hospital",160055,0172-5058888,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5416,Beri Maternity Centre,"G.T.Road Putlighar, Ganga",143001,0183-2226736,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-CDH-5419,Gem Hospital,"40Ft Road, Namdev Marg",151001,0164-222211,NA,0,NA,NA,0,0
Punjab,Bathinda,HOS-CDH-5447,Gurdev Hospital,"G.T Road, Bathnda, Near Nirankarai Bhawan",151001,0161-2552034,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-CDH-5423,Khosla Stone Kidney And Surgical Centre,"#451, Model Town, Near Char Khambha Chowk",141002,0161-2772892,NA,0,NA,NA,0,0
Punjab,Kurali,HOS-CDH-5471,Gupta Hospital,Chandigarh Road,140103,0160-2640234,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-CDH-6413,Landmark Hospital,1 & 2 Sector 33-C,160034,0172-4027000,NA,0,NA,NA,0,0
Punjab,Mohali,HOS-CDH-5649,Harmony Health Care,"Shivalik Hospital, 3Rd Floor, Sector 69",160062,0172-5058263,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-CDH-5585,Guru Nanak Mehar Hans Eye Hospital,"Plot No 6, 7, Railway Station Gurdwar Dvkhviwaran Dahib Road",147001,0175-235244,NA,0,NA,NA,0,0
Punjab,Sangrur,HOS-CDH-5088,Singla Surgical Hospital,Mehal Mubarik Colony,148001,01672-3232703,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5811,Amritsar Hospital,100 Ft Road East Mohan Nagar,143001,0183-2702500,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5818,Apolo Hospital,"#2509/3, Bhushanpura, Inside Suctan Wind Gate",143001,0183-2545599,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5801,Choudhary Ent Maternity & General Health Care Centre,Near State Bank Of India Katra-Khazana,143001,0183-2521722,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5813,Life Line Hospital,Opp Mall Mondi G.T. Road,143001,0183-5016061,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5804,Nagpal Nursing Home,Near Darbar Sahib,143001,0183-2556343,NA,0,NA,NA,0,0
Punjab,Patiala,HOS-CDH-6479,Columbia Asia Hospital Pvt Ltd-Patiala,"#22, Bhupindra Road",147001,0175-3989896,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5812,Sandhu Lifecare Hospital,"G.T.Road, Chhearta Chowk",143001,0183-2452232,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5803,Sareen Hospital,Near Auto Piston Batala Road,143001,0183-5068800,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5787,Sri Guru Ram Dass Hospital,"Circular Road, Near Gurdwara Shahidan",143001,0183-2553667,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-5802,The New Hope (A Multi Uper Speciality Hospital),"#361, The Mall Near Mc Hotel",143001,0183-2527766,NA,0,NA,NA,0,0
Punjab,Gurdaspur,HOS-CDH-5786,B.J.S.Bal Memorial Hospital,"#11/4, Dharampur Colony, Batala",143505,01871-327074,NA,0,NA,NA,0,0
Punjab,Gurdaspur,HOS-CDH-5785,Public Hospital,"Village & Post Panj Grian, Tehril Batala",143505,01871-259234,NA,0,NA,NA,0,0
Punjab,Hoshiarpur,HOS-CDH-5784,Modi Nursing Home,"Bus Stand Road, Near Prashat Chowk, Hushirapur",146001,0480-2335145,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-CDH-6237,Dhami Eye Care Hospital,# 82-B Kitchlu Nagar,141001,0161-2303360,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-CDH-6240,Dogra Nursing Home & Endoscopy Centre,House No -8 Sector-19 A,160019,0172-2783586,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-6116,Uppal Neuro Hospital,4 Rani Ka Bagh 00,143001,0183-2229696,NA,0,NA,NA,0,0
Punjab,Muktsar,HOS-CDH-6358,Adesh Hospital & Research Centre,Kotkapura Road Sri Sahib,152026,01633-264996,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-CDH-6351,Centre For Sight (Ludhiana),"1St Floor, Sandhu Tower, Bxx-3369, Ferozpur Road",141001,011-26513723,NA,0,NA,NA,0,0
Punjab,Amritsar,HOS-CDH-6412,Altec Laser & Superspeciality Hospital,B-2 Ranjit Avenue,143001,0183-2505021,NA,0,NA,NA,0,0
Punjab,Ludhiana,HOS-CDH-6657,Sankara Eye Hospital,"Vipul World, Vill Bhandhar, Post Dakha, Ldh-Fzr Road",141001,0161-2881123,NA,0,NA,NA,0,0
Punjab,Chandigarh,HOS-CDH-6649,Grewal Eye Institute,"Sco: 166-169, Sector 9C, (India)",160009,0172-5056969,NA,0,NA,NA,0,0
